"ID_SECUENCIAL","COD_INFRA","NOMBRE_CENTRO_EDUCATIVO","Departamento","Municipio","Nivel_Educativo","Turno","Especialidad"
2354,13180,Centro Escolar Cantón Loma Tendida,Morazán,El Divisadero,Básica,Matutino,Ciencias Naturales
2355,13187,Centro Escolar Cantón San Pedro Río Seco,Morazán,El Divisadero,Básica,Matutino,Computación
2356,13191,Complejo Educativo Presbítero José Serapio Ponce de León,Morazán,El Rosario,Básica,Matutino,Inglés
2357,84044,Centro Escolar Caserío El Tablón Cantón La Laguna,Morazán,El Rosario,Básica,Matutino,Matemática
2358,84045,Centro Escolar Cantón Ojos de Agua,Morazán,El Rosario,Básica,Matutino,Educación Básica I y II Ciclos
2359,84049,Centro Escolar Cantón San Lucas,Morazán,Gualococti,Básica,Vespertino,Educación Especial
2360,13196,Centro Escolar Cantón Maiguera,Morazán,Guatajiagua,Básica,Matutino,Matemática
2361,13200,Centro Escolar Cantón San Bartolo,Morazán,Guatajiagua,Básica,Matutino,Educación Básica I y II Ciclos
2362,13200,Centro Escolar Cantón San Bartolo,Morazán,Guatajiagua,Básica,Matutino,Matemática
2363,14855,Centro Escolar Caserío El Carbón Cantón Abelines,Morazán,Guatajiagua,Parvularia,Matutino,Educación Parvularia
2364,60190,Centro Escolar Caserío los Guevara Cantón Maiguera,Morazán,Guatajiagua,Parvularia,Matutino,Educación Parvularia
2365,60297,Centro Escolar Caserío El Zungano Cantón Los Abelines,Morazán,Guatajiagua,Básica,Matutino,Estudios Sociales
2366,60297,Centro Escolar Caserío El Zungano Cantón Los Abelines,Morazán,Guatajiagua,Parvularia,Matutino,Educación Parvularia
2367,84050,Centro Escolar Cantón los Abelines,Morazán,Guatajiagua,Básica,Matutino,Inglés
2368,84050,Centro Escolar Cantón los Abelines,Morazán,Guatajiagua,Media,Matutino,Inglés
2369,84050,Centro Escolar Cantón los Abelines,Morazán,Guatajiagua,Básica,Matutino,Educación Básica I y II Ciclos
2370,84051,Centro Escolar Caserío La Charanga Cantón Cirigual,Morazán,Guatajiagua,Básica,Vespertino,Matemática
2371,84054,Centro Escolar Caserío El Botijón Cantón Pajigua Arriba,Morazán,Guatajiagua,Básica,Matutino,Computación
2372,84054,Centro Escolar Caserío El Botijón Cantón Pajigua Arriba,Morazán,Guatajiagua,Básica,Matutino,Matemática
2373,84054,Centro Escolar Caserío El Botijón Cantón Pajigua Arriba,Morazán,Guatajiagua,Básica,Matutino,Inglés
2374,84058,Centro Escolar Caserío El Guiscoyol,Morazán,Guatajiagua,Parvularia,Matutino,Educación Parvularia
2375,84113,Centro Escolar Caserío San Ramón Cantón El Volcán,Morazán,Guatajiagua,Básica,Matutino,Inglés
2376,84113,Centro Escolar Caserío San Ramón Cantón El Volcán,Morazán,Guatajiagua,Básica,Matutino,Matemática
2377,84113,Centro Escolar Caserío San Ramón Cantón El Volcán,Morazán,Guatajiagua,Básica,Matutino,Lenguaje Y Literatura
2378,13202,Complejo Educativo General Manuel José Arce,Morazán,Joateca,Media,Matutino,Ciencias Naturales
2379,13202,Complejo Educativo General Manuel José Arce,Morazán,Joateca,Media,Matutino,Matemática
2380,13202,Complejo Educativo General Manuel José Arce,Morazán,Joateca,Básica,Matutino,Educación Básica I y II Ciclos
2381,13202,Complejo Educativo General Manuel José Arce,Morazán,Joateca,Media,Matutino,Computación
2382,13202,Complejo Educativo General Manuel José Arce,Morazán,Joateca,Básica,Vespertino,Inglés
2383,84063,Centro Escolar Caserío Los Planes Cantón Volcancillo,Morazán,Joateca,Parvularia,Matutino,Educación Parvularia
2384,84064,Centro Escolar Cantón El Zapotal,Morazán,Joateca,Básica,Matutino,Educación Básica I y II Ciclos
2385,84065,Centro Escolar Caserío El Limón Cantón El zapotal,Morazán,Joateca,Básica,Matutino,Matemática
2386,13205,Complejo Educativo Florinda de Juárez Alemán,Morazán,Jocoaitique,Básica,Matutino,Lenguaje Y Literatura
2387,84068,Centro Escolar Caserío Volcancillo Cantón Volcancillo,Morazán,Jocoaitique,Básica,Vespertino,Inglés
2388,11014,Centro Escolar Caserío El Jícaro,Morazán,Jocoro,Básica,Matutino,Educación Básica I y II Ciclos
2389,13218,Centro Escolar General Francisco Morazán,Morazán,Jocoro,Básica,Matutino,Biología Y Química
2390,13223,Centro Escolar Cantón Hualindo,Morazán,Lolotiquillo,Básica,Vespertino,Educación Básica I y II Ciclos
2391,13229,Instituto Nacional Segundo Montes,Morazán,Meanguera,Media,Matutino,Hostelería Y Turismo
2392,13229,Instituto Nacional Segundo Montes,Morazán,Meanguera,Media,Matutino,Inglés
2393,13229,Instituto Nacional Segundo Montes,Morazán,Meanguera,Media,Matutino,Lenguaje Y Literatura
2394,13229,Instituto Nacional Segundo Montes,Morazán,Meanguera,Media,Matutino,Educación Media En El Campo De La Electronica
2395,84075,Centro Escolar Caserío Las Mesas Cantón Cerro Pando,Morazán,Meanguera,Básica,Matutino,Educación Básica I y II Ciclos
2396,84078,Complejo Educativo Caserío El Mozote Cantón Guacamaya,Morazán,Meanguera,Media,Matutino,Inglés
2397,84078,Complejo Educativo Caserío El Mozote Cantón Guacamaya,Morazán,Meanguera,Media,Matutino,Computación
2398,84078,Complejo Educativo Caserío El Mozote Cantón Guacamaya,Morazán,Meanguera,Media,Matutino,Matemática
2399,84079,Centro Escolar Caserío El Potrero,Morazán,Meanguera,Básica,Matutino,Educación Básica I y II Ciclos
2400,84122,Centro Escolar Ana Julia y Carmelina Mejía Ramírez,Morazán,Meanguera,Básica,Vespertino,Inglés
2401,84122,Centro Escolar Ana Julia y Carmelina Mejía Ramírez,Morazán,Meanguera,Básica,Vespertino,Matemática
2402,84122,Centro Escolar Ana Julia y Carmelina Mejía Ramírez,Morazán,Meanguera,Básica,Vespertino,Ciencias Naturales
2403,84126,Centro Escolar María Paz Cristina Montes,Morazán,Meanguera,Básica,Matutino,Educación Especial
2404,84126,Centro Escolar María Paz Cristina Montes,Morazán,Meanguera,Básica,Matutino,Inglés
2405,84126,Centro Escolar María Paz Cristina Montes,Morazán,Meanguera,Básica,Matutino,Educación Física Y Deportes
2406,13241,Centro Escolar Benito Juárez,Morazán,Osicala,Básica,Matutino,Ciencias Naturales
2407,13624,Instituto Nacional de Osicala,Morazán,Osicala,Media,Matutino,Estudios Sociales
2408,84080,Centro Escolar Caserío La Loma Cantón Agua Zarca,Morazán,Osicala,Parvularia,Matutino,Educación Parvularia
2409,13242,Centro Escolar Unión Panamericana,Morazán,Perquín,Básica,Matutino,Música
2410,84121,Complejo Educativo Caserío Rancho Quemado Cantón Casa Blanca,Morazán,Perquín,Parvularia,Matutino,Educación Parvularia
2411,84121,Complejo Educativo Caserío Rancho Quemado Cantón Casa Blanca,Morazán,Perquín,Básica,Matutino,Computación
2412,13246,Complejo Educativo Asentamiento Santa Bárbara Cantón San Marcos,Morazán,San Carlos,Básica,Matutino,Lenguaje Y Literatura
2413,13246,Complejo Educativo Asentamiento Santa Bárbara Cantón San Marcos,Morazán,San Carlos,Básica,Vespertino,Educación Básica I y II Ciclos
2414,13246,Complejo Educativo Asentamiento Santa Bárbara Cantón San Marcos,Morazán,San Carlos,Media,Matutino,Matemática
2415,13246,Complejo Educativo Asentamiento Santa Bárbara Cantón San Marcos,Morazán,San Carlos,Media,Matutino,Computación
2416,13246,Complejo Educativo Asentamiento Santa Bárbara Cantón San Marcos,Morazán,San Carlos,Básica,Vespertino,Música
2417,86355,Centro Escolar Caserío El Porvenir Cantón San Marcos,Morazán,San Carlos,Básica,Matutino,Educación Básica I y II Ciclos
2418,13252,Complejo Educativo de San Fernando,Morazán,San Fernando,Básica,Matutino,Ciencias Naturales
2419,13252,Complejo Educativo de San Fernando,Morazán,San Fernando,Básica,Matutino,Matemática
2420,13254,Escuela de Educación Especial San Francisco de Asís,Morazán,San Francisco Gotera,Básica,Matutino,Educación Especial
2421,13254,Escuela de Educación Especial San Francisco de Asís,Morazán,San Francisco Gotera,Básica,Matutino,Educación Especial
2422,13255,Instituto Nacional 14 de Julio de 1875,Morazán,San Francisco Gotera,Media,Matutino,Mecánica Automotriz
2423,13263,Centro Escolar Cantón Cacahuatalejo,Morazán,San Francisco Gotera,Básica,Vespertino,Inglés
2424,13268,Centro Escolar San Francisco Gotera,Morazán,San Francisco Gotera,Media,Matutino,Música
2425,13268,Centro Escolar San Francisco Gotera,Morazán,San Francisco Gotera,Media,Matutino,Música
2426,13268,Centro Escolar San Francisco Gotera,Morazán,San Francisco Gotera,Básica,Vespertino,Inglés
2427,13268,Centro Escolar San Francisco Gotera,Morazán,San Francisco Gotera,Básica,Vespertino,Educación Física Y Deportes
2428,13269,Centro Escolar Presbítero Norberto Cruz,Morazán,San Francisco Gotera,Básica,Vespertino,Inglés
2429,90012,Centro Escolar Profesor Samuel Córdova,Morazán,San Francisco Gotera,Media,Matutino,Ciencias Sociales
2430,13273,Centro Escolar Alberto Masferrer,Morazán,San Simón,Básica,Matutino,Estudios Sociales
2431,13280,Centro Escolar Caserío El Junquillo Cantón Las Quebradas,Morazán,San Simón,Básica,Vespertino,Inglés
2432,13280,Centro Escolar Caserío El Junquillo Cantón Las Quebradas,Morazán,San Simón,Básica,Vespertino,Educación Básica I y II Ciclos
2433,13280,Centro Escolar Caserío El Junquillo Cantón Las Quebradas,Morazán,San Simón,Básica,Vespertino,Ciencias Naturales
2434,13281,Centro Escolar Caserío Potrerillo,Morazán,San Simón,Básica,Matutino,Educación Básica I y II Ciclos
2435,13281,Centro Escolar Caserío Potrerillo,Morazán,San Simón,Parvularia,Matutino,Educación Parvularia
2436,13282,Centro Escolar Caserío Los Corrales Cantón Valle Grande,Morazán,San Simón,Básica,Matutino,Educación Básica I y II Ciclos
2437,13283,Instituto Nacional de San Simón,Morazán,San Simón,Media,Matutino,Música
2438,84094,Complejo Educativo Cantón El Carrizal,Morazán,San Simón,Media,Matutino,Ciencias Naturales
2439,84095,Centro Escolar Cantón El Cerro,Morazán,San Simón,Básica,Vespertino,Matemática
2440,84096,Centro Escolar Cantón Valle Grande,Morazán,San Simón,Básica,Matutino,Inglés
2441,84096,Centro Escolar Cantón Valle Grande,Morazán,San Simón,Básica,Matutino,Ciencias Naturales
2442,84097,Centro Escolar Caserío El Matazano Cantón Valle Grande,Morazán,San Simón,Básica,Matutino,Educación Básica I y II Ciclos
2443,13285,Centro Escolar Cantón El Rodeo,Morazán,Sensembra,Básica,Vespertino,Matemática
2444,13287,Centro Escolar Caserío Guarumal Cantón El Limón,Morazán,Sensembra,Parvularia,Matutino,Educación Parvularia
2445,13287,Centro Escolar Caserío Guarumal Cantón El Limón,Morazán,Sensembra,Básica,Vespertino,Inglés
2446,10297,Centro Escolar Profesora Celina del Carmen Paz de Méndez,Morazán,Sociedad,Básica,Matutino,Educación Básica I y II Ciclos
2447,13288,Centro Escolar Doctor Ramón Rosa,Morazán,Sociedad,Básica,Matutino,Matemática
2448,13291,Centro Escolar Cantón Candelaria,Morazán,Sociedad,Básica,Matutino,Educación Básica I y II Ciclos
2449,13291,Centro Escolar Cantón Candelaria,Morazán,Sociedad,Básica,Vespertino,"Educación Básica I, II y III Ciclos"
2450,13291,Centro Escolar Cantón Candelaria,Morazán,Sociedad,Básica,Vespertino,Matemática
2451,13291,Centro Escolar Cantón Candelaria,Morazán,Sociedad,Básica,Vespertino,Computación
2452,13292,Centro Escolar Sara Castellanos,Morazán,Sociedad,Básica,Matutino,Computación
2453,13294,Centro Escolar Cantón El Peñón,Morazán,Sociedad,Básica,Matutino,Educación Básica I y II Ciclos
2454,13294,Centro Escolar Cantón El Peñón,Morazán,Sociedad,Básica,Vespertino,Inglés
2455,13299,Centro Escolar Alberto Guzmán Mejía,Morazán,Sociedad,Básica,Matutino,Computación
2456,13299,Centro Escolar Alberto Guzmán Mejía,Morazán,Sociedad,Básica,Vespertino,"Educación Básica I, II y III Ciclos"
2457,13739,Centro Escolar Caserío Los Reyes Cantón Ánimas,Morazán,Sociedad,Básica,Matutino,Educación Básica I y II Ciclos
2458,60228,Centro Escolar Caserío La Frutilla Cantón El Tablón,Morazán,Sociedad,Parvularia,Matutino,Educación Parvularia
2459,84101,Centro Escolar Caserío El Jícaro Cantón Calpules,Morazán,Sociedad,Parvularia,Matutino,Educación Parvularia
2460,84102,Centro Escolar Caserío Martín Baró Cantón La Joya,Morazán,Sociedad,Básica,Matutino,Inglés
2461,84102,Centro Escolar Caserío Martín Baró Cantón La Joya,Morazán,Sociedad,Básica,Matutino,Lenguaje Y Literatura
2462,86530,Centro Escolar Caserío El Alto Cantón Calpules,Morazán,Sociedad,Básica,Matutino,Educación Básica I y II Ciclos
2463,13301,Complejo Educativo Marcelino García Flamenco,Morazán,Torola,Básica,Matutino,Matemática
2464,13301,Complejo Educativo Marcelino García Flamenco,Morazán,Torola,Básica,Matutino,Inglés
2465,13301,Complejo Educativo Marcelino García Flamenco,Morazán,Torola,Media,Matutino,Computación
2466,13301,Complejo Educativo Marcelino García Flamenco,Morazán,Torola,Media,Matutino,Ciencias Naturales
2467,13301,Complejo Educativo Marcelino García Flamenco,Morazán,Torola,Media,Matutino,Lenguaje Y Literatura
2468,13301,Complejo Educativo Marcelino García Flamenco,Morazán,Torola,Media,Vespertino,Estudios Sociales
2469,60109,Centro Escolar Caserío Ojos de Agua Cantón Agua Zarca,Morazán,Torola,Básica,Matutino,Computación
2470,60109,Centro Escolar Caserío Ojos de Agua Cantón Agua Zarca,Morazán,Torola,Básica,Matutino,Matemática
2471,60320,Centro Escolar Caserío El Portillo Cantón Tijeretas,Morazán,Torola,Parvularia,Matutino,Educación Parvularia
2472,84104,Centro Escolar Caserío San José Cureñas Cantón Tijeretas,Morazán,Torola,Básica,Matutino,Educación Básica I y II Ciclos
2473,84106,Centro Escolar Cantón El Progreso,Morazán,Torola,Parvularia,Matutino,Educación Parvularia
2474,84106,Centro Escolar Cantón El Progreso,Morazán,Torola,Básica,Matutino,Computación
2475,84106,Centro Escolar Cantón El Progreso,Morazán,Torola,Básica,Matutino,Educación Básica I y II Ciclos
2476,86523,Centro Escolar Caserío La Ceiba Cantón Agua Zarca,Morazán,Torola,Básica,Matutino,Ciencias Sociales
2477,10103,Instituto Nacional de Yamabal,Morazán,Yamabal,Media,Matutino,Computación
2478,13307,Centro Escolar Cantón Isletas,Morazán,Yamabal,Básica,Matutino,Computación
2479,13307,Centro Escolar Cantón Isletas,Morazán,Yamabal,Básica,Matutino,Inglés
2480,13307,Centro Escolar Cantón Isletas,Morazán,Yamabal,Parvularia,Matutino,Educación Parvularia
2481,84107,Centro Escolar Caserío Los Cimientos Cantón Joya El Matazano,Morazán,Yamabal,Básica,Matutino,Matemática
2482,84107,Centro Escolar Caserío Los Cimientos Cantón Joya El Matazano,Morazán,Yamabal,Básica,Matutino,Inglés
2483,84107,Centro Escolar Caserío Los Cimientos Cantón Joya El Matazano,Morazán,Yamabal,Básica,Matutino,Lenguaje Y Literatura
2484,84107,Centro Escolar Caserío Los Cimientos Cantón Joya El Matazano,Morazán,Yamabal,Básica,Matutino,Educación Básica I y II Ciclos
2485,84107,Centro Escolar Caserío Los Cimientos Cantón Joya El Matazano,Morazán,Yamabal,Básica,Matutino,Educación Básica I y II Ciclos
2486,84107,Centro Escolar Caserío Los Cimientos Cantón Joya El Matazano,Morazán,Yamabal,Parvularia,Matutino,Educación Parvularia
2487,84109,Centro Escolar Caserío Minitas Cantón San Juan,Morazán,Yamabal,Parvularia,Matutino,Educación Parvularia
2488,84115,Centro Escolar Geremías Ventura,Morazán,Yamabal,Básica,Matutino,Inglés
2489,84115,Centro Escolar Geremías Ventura,Morazán,Yamabal,Básica,Matutino,Matemática
2490,84115,Centro Escolar Geremías Ventura,Morazán,Yamabal,Parvularia,Matutino,Educación Parvularia
2491,84112,Centro Escolar Caserío El Chichipate Cantón El Volcán,Morazán,Yoloaiquín,Básica,Matutino,Educación Básica I y II Ciclos
